1,0.907140
2,0.667363
3,1.671009
4,1.569530
5,2.092732
6,7.848944
7,3.411836
8,3.586962
9,3.788759
10,4.980797
11,5.228277
12,6.268244
13,7.018532
14,7.506505
15,7.807621
16,7.918047
17,11.708499
18,11.296088
19,10.275211
20,10.471478
21,12.023111
22,11.710322
23,18.564262
24,14.211348
25,12.892374
26,12.526690
27,14.080827
28,13.021611
29,12.692897
30,14.690291
31,11.699781
32,17.974985
33,12.101933
34,11.730298
35,12.489606
36,12.259940
37,11.620407
38,12.306608
39,21.310280
40,18.616123
41,10.750571
42,14.093334
43,12.548601
44,11.765366
45,12.617875
46,12.028634
47,10.886092
48,12.692869
49,16.874102
50,11.103812
51,13.512760
52,15.220702
53,11.731941
54,14.429929
55,10.816177
56,12.092938
57,11.296164
58,12.832793
59,11.679220
60,14.089799
61,13.099151
62,14.105042
63,15.756542
64,12.369230
65,12.766771
66,13.096466
67,19.072102
68,20.205278
69,11.672762
70,12.066062
71,12.933582
72,13.127316
73,11.997662
74,20.489080
75,19.942266
76,14.166958
77,14.164307
78,12.322483
79,11.707460
80,12.452984
81,13.419807
82,13.038716
83,19.388531
84,13.850676
85,14.064749
86,13.960360
87,11.605441
88,12.230688
89,21.064642
90,13.664397
91,16.125305
92,13.406317
93,13.005421
94,21.682999
95,11.918117
96,13.274755
97,10.988881
98,20.518429
99,12.855886
100,13.702067
