1,0.994540
2,1.058485
3,1.694690
4,2.165600
5,2.798115
6,1.795792
7,2.833593
8,3.408931
9,5.543222
10,7.533237
11,5.225288
12,6.683497
13,6.084881
14,7.107173
15,7.627834
16,7.350639
17,6.715436
18,8.872536
19,8.709177
20,18.655067
21,13.449842
22,13.184609
23,16.106867
24,11.055886
25,13.375971
26,11.852653
27,13.683144
28,15.773540
29,16.591293
30,13.816669
31,20.753031
32,14.881021
33,19.206877
34,22.304420
35,20.094887
36,18.652563
37,49.010490
38,24.049505
39,21.380236
40,24.711466
41,23.382492
42,49.492893
43,19.598919
44,28.235283
45,28.763157
46,29.626204
47,29.014154
48,25.839964
49,53.337471
50,22.099644
51,60.135124
52,29.193768
53,29.380411
54,25.475439
55,25.395758
56,26.719202
57,24.785067
58,26.583185
59,60.090305
60,60.093281
61,60.045692
62,26.081734
63,60.121723
