1,0.667988
2,0.095039
3,0.129472
4,0.201203
5,0.278332
6,0.308678
7,0.489153
8,0.409689
9,0.471402
10,0.647963
11,0.694421
12,0.678982
13,0.723717
14,0.672840
15,0.924438
16,0.999568
17,1.070692
18,1.227869
19,1.198952
20,1.191394
21,1.283058
22,1.118508
23,1.449864
24,1.545308
25,1.710439
26,1.398322
27,1.743286
28,1.775061
29,2.036203
30,1.800483
31,1.825553
32,1.794849
33,1.709619
34,1.998472
35,1.897455
36,2.168947
37,2.314196
38,2.207195
39,2.484098
40,2.117434
41,2.309518
42,2.335011
43,2.348300
44,2.648462
45,2.449302
46,2.372095
47,2.696147
48,2.746838
49,2.882367
50,3.207272
51,2.712505
52,3.279126
53,3.599824
54,3.118376
55,3.193378
56,3.434328
57,3.300410
58,3.349947
59,3.548714
60,3.373957
61,3.573018
62,4.096347
63,3.523818
64,3.697568
65,3.796627
66,3.793686
67,4.453841
68,4.011450
69,4.035269
70,4.003790
71,4.311954
72,4.251148
73,4.224466
74,4.205888
75,4.607829
76,4.876875
77,5.032726
78,5.031471
79,4.560670
80,4.733327
81,5.062438
82,5.344987
83,4.641913
84,4.700836
85,5.673319
86,5.599021
87,5.037169
88,5.296352
89,4.894823
90,5.973885
91,5.682636
92,5.441352
93,6.148489
94,5.351698
95,6.474349
96,5.526361
97,5.400419
98,5.691138
99,5.433088
100,6.822046
