1,0.880506
2,0.940726
3,1.195121
4,1.742703
5,2.992372
6,1.947081
7,3.959692
8,4.530354
9,5.573277
10,5.880514
11,5.779502
12,5.153877
13,7.291763
14,8.300860
15,7.119247
16,9.660302
17,8.603875
18,16.189077
19,11.371433
20,9.824705
21,12.758758
22,13.857260
23,11.384424
24,12.695904
25,21.228039
26,20.841797
27,12.229748
28,17.960186
29,12.240071
30,11.083164
31,15.349581
32,11.326797
33,13.170027
34,17.133081
35,14.268149
36,14.883550
37,12.557838
38,14.848582
39,13.235503
40,13.972479
41,15.019908
42,20.988771
43,13.282363
44,15.868588
45,14.983347
46,12.063493
47,14.799435
48,13.417702
49,11.782307
50,13.770000
51,12.475986
52,15.628518
53,15.537587
54,15.963355
55,13.106703
56,15.831048
57,15.991491
58,13.119271
59,14.898197
60,14.932975
61,14.284564
62,13.744908
63,19.493412
64,15.710432
65,21.006844
66,13.027477
67,12.078136
68,11.754288
69,11.462632
70,11.990552
71,22.791508
72,14.892086
73,12.491475
74,14.309058
75,16.576290
76,16.166542
77,13.143106
78,16.753677
79,12.485700
80,11.930521
81,13.851694
82,13.853318
83,12.940637
84,12.312002
85,17.406466
86,14.951411
87,20.487778
88,23.604208
89,12.217984
90,15.273748
91,13.550334
92,15.816640
93,16.782387
94,13.024267
95,14.316113
96,14.471213
97,11.708292
98,15.087379
99,14.318933
100,12.606603
